thermo2|14.68|2014-12-27 00:00:23
thermo3|11.12|2014-12-27 00:00:38
lux|338.0|2014-12-27 00:09:53
thermo1|12.56|2014-12-27 00:10:12
thermo2|12.81|2014-12-27 00:10:23
thermo3|11.12|2014-12-27 00:10:38
lux|316.0|2014-12-27 00:19:54
thermo1|12.62|2014-12-27 00:20:12
thermo2|11.68|2014-12-27 00:20:23
thermo3|10.25|2014-12-27 00:20:38
lux|278.0|2014-12-27 00:29:54
thermo1|12.56|2014-12-27 00:30:13
thermo2|10.75|2014-12-27 00:30:24
thermo3|9.43|2014-12-27 00:30:38
lux|240.0|2014-12-27 00:39:55
thermo1|12.56|2014-12-27 00:40:13
thermo2|9.31|2014-12-27 00:40:24
thermo3|8.25|2014-12-27 00:40:39
lux|193.0|2014-12-27 00:49:55
thermo1|12.56|2014-12-27 00:50:13
thermo2|8.43|2014-12-27 00:50:25
thermo3|8.12|2014-12-27 00:50:39
lux|134.0|2014-12-27 00:59:55
thermo1|12.5|2014-12-27 01:00:13
thermo2|7.93|2014-12-27 01:00:25
thermo3|7.56|2014-12-27 01:00:40
lux|70.0|2014-12-27 01:09:55
thermo1|12.5|2014-12-27 01:10:14
thermo2|7.5|2014-12-27 01:10:25
thermo3|7.25|2014-12-27 01:10:40
lux|17.0|2014-12-27 01:19:56
thermo1|12.43|2014-12-27 01:20:14
thermo2|7.62|2014-12-27 01:20:26
thermo3|7.5|2014-12-27 01:20:41
lux|4.0|2014-12-27 01:29:56
thermo1|12.37|2014-12-27 01:30:14
thermo2|7.75|2014-12-27 01:30:26
thermo3|8.06|2014-12-27 01:30:41
lux|0.0|2014-12-27 01:39:56
thermo1|12.37|2014-12-27 01:40:14
thermo2|7.87|2014-12-27 01:40:27
thermo3|8.31|2014-12-27 01:40:42
lux|0.0|2014-12-27 01:49:57
thermo1|12.31|2014-12-27 01:50:15
thermo2|7.93|2014-12-27 01:50:28
thermo3|8.37|2014-12-27 01:50:42
lux|0.0|2014-12-27 01:59:57
thermo1|12.25|2014-12-27 02:00:15
thermo2|7.25|2014-12-27 02:00:28
thermo3|7.06|2014-12-27 02:00:42
lux|0.0|2014-12-27 02:09:57
thermo1|12.25|2014-12-27 02:10:15
thermo2|6.56|2014-12-27 02:10:29
thermo3|6.06|2014-12-27 02:10:43
lux|0.0|2014-12-27 02:19:58
thermo1|12.18|2014-12-27 02:20:16
thermo2|6.18|2014-12-27 02:20:29
thermo3|5.5|2014-12-27 02:20:44
lux|0.0|2014-12-27 02:29:58
thermo1|12.12|2014-12-27 02:30:16
thermo2|6.0|2014-12-27 02:30:29
thermo3|4.87|2014-12-27 02:30:44
lux|0.0|2014-12-27 02:39:58
thermo1|12.06|2014-12-27 02:40:17
thermo2|5.93|2014-12-27 02:40:29
thermo3|4.68|2014-12-27 02:40:44
lux|0.0|2014-12-27 02:49:59
thermo1|12.0|2014-12-27 02:50:18
thermo2|5.93|2014-12-27 02:50:29
thermo3|5.18|2014-12-27 02:50:44
lux|0.0|2014-12-27 02:59:59
thermo1|12.0|2014-12-27 03:00:18
thermo2|5.87|2014-12-27 03:00:30
thermo3|5.0|2014-12-27 03:00:45
lux|0.0|2014-12-27 03:10:00
thermo1|11.93|2014-12-27 03:10:18
thermo2|6.31|2014-12-27 03:10:30
thermo3|6.06|2014-12-27 03:10:45
lux|0.0|2014-12-27 03:20:00
thermo1|11.87|2014-12-27 03:20:18
thermo2|5.68|2014-12-27 03:20:30
thermo3|4.37|2014-12-27 03:20:45
lux|0.0|2014-12-27 03:30:01
thermo1|11.81|2014-12-27 03:30:18
thermo2|5.43|2014-12-27 03:30:31
thermo3|3.87|2014-12-27 03:30:46
lux|0.0|2014-12-27 03:40:02
thermo1|11.75|2014-12-27 03:40:19
thermo2|5.12|2014-12-27 03:40:31
thermo3|3.56|2014-12-27 03:40:46
lux|0.0|2014-12-27 03:50:02
thermo1|11.68|2014-12-27 03:50:19
thermo2|5.0|2014-12-27 03:50:31
thermo3|4.12|2014-12-27 03:50:46
lux|0.0|2014-12-27 04:00:03
thermo1|11.62|2014-12-27 04:00:19
thermo2|5.12|2014-12-27 04:00:31
thermo3|4.68|2014-12-27 04:00:47
lux|0.0|2014-12-27 04:10:03
thermo1|11.56|2014-12-27 04:10:19
thermo2|5.37|2014-12-27 04:10:32
thermo3|5.25|2014-12-27 04:10:48
lux|0.0|2014-12-27 04:20:03
thermo1|11.5|2014-12-27 04:20:20
thermo2|5.31|2014-12-27 04:20:32
thermo3|4.81|2014-12-27 04:20:48
lux|0.0|2014-12-27 04:30:04
thermo1|11.43|2014-12-27 04:30:20
thermo2|5.25|2014-12-27 04:30:33
thermo3|4.12|2014-12-27 04:30:48
lux|0.0|2014-12-27 04:40:04
thermo1|11.37|2014-12-27 04:40:21
thermo2|4.81|2014-12-27 04:40:33
thermo3|3.37|2014-12-27 04:40:48
lux|0.0|2014-12-27 04:50:05
thermo1|11.25|2014-12-27 04:50:21
thermo2|4.5|2014-12-27 04:50:33
thermo3|3.18|2014-12-27 04:50:48
lux|2.0|2014-12-27 05:00:06
thermo1|11.18|2014-12-27 05:00:22
thermo2|4.37|2014-12-27 05:00:34
thermo3|2.81|2014-12-27 05:00:49
lux|0.0|2014-12-27 05:10:06
thermo1|11.12|2014-12-27 05:10:22
thermo2|4.18|2014-12-27 05:10:34
thermo3|2.87|2014-12-27 05:10:49
lux|0.0|2014-12-27 05:20:06
thermo1|11.06|2014-12-27 05:20:22
thermo2|4.0|2014-12-27 05:20:34
thermo3|2.0|2014-12-27 05:20:50
lux|0.0|2014-12-27 05:30:06
thermo1|10.93|2014-12-27 05:30:23
thermo2|4.06|2014-12-27 05:30:35
thermo3|2.12|2014-12-27 05:30:50
lux|0.0|2014-12-27 05:40:07
thermo1|10.87|2014-12-27 05:40:23
thermo2|3.93|2014-12-27 05:40:36
thermo3|1.75|2014-12-27 05:40:50
lux|0.0|2014-12-27 05:50:08
thermo1|10.81|2014-12-27 05:50:23
thermo2|3.75|2014-12-27 05:50:36
thermo3|1.62|2014-12-27 05:50:50
lux|0.0|2014-12-27 06:00:09
thermo1|10.68|2014-12-27 06:00:24
thermo2|3.68|2014-12-27 06:00:37
thermo3|1.87|2014-12-27 06:00:51
lux|0.0|2014-12-27 06:10:09
thermo1|10.62|2014-12-27 06:10:24
thermo2|3.5|2014-12-27 06:10:37
thermo3|1.62|2014-12-27 06:10:51
lux|6.0|2014-12-27 06:20:09
thermo1|10.56|2014-12-27 06:20:24
thermo2|3.31|2014-12-27 06:20:37
thermo3|0.93|2014-12-27 06:20:51
lux|0.0|2014-12-27 06:30:10
thermo1|10.5|2014-12-27 06:30:24
thermo2|3.06|2014-12-27 06:30:38
thermo3|0.81|2014-12-27 06:30:52
lux|0.0|2014-12-27 06:40:10
thermo1|10.37|2014-12-27 06:40:24
thermo2|2.93|2014-12-27 06:40:38
thermo3|0.68|2014-12-27 06:40:53
lux|0.0|2014-12-27 06:50:10
thermo1|10.31|2014-12-27 06:50:25
thermo2|2.87|2014-12-27 06:50:39
thermo3|0.5|2014-12-27 06:50:53
lux|0.0|2014-12-27 07:00:11
thermo1|10.25|2014-12-27 07:00:25
thermo2|2.75|2014-12-27 07:00:39
thermo3|0.18|2014-12-27 07:00:53
lux|0.0|2014-12-27 07:10:11
thermo1|10.18|2014-12-27 07:10:26
thermo2|2.62|2014-12-27 07:10:39
thermo3|0.25|2014-12-27 07:10:54
lux|0.0|2014-12-27 07:20:12
thermo1|10.06|2014-12-27 07:20:26
thermo2|2.56|2014-12-27 07:20:40
thermo3|0.56|2014-12-27 07:20:54
lux|0.0|2014-12-27 07:30:12
thermo1|10.0|2014-12-27 07:30:26
thermo2|2.62|2014-12-27 07:30:40
thermo3|1.31|2014-12-27 07:30:54
lux|0.0|2014-12-27 07:40:12
thermo1|9.93|2014-12-27 07:40:26
thermo2|2.56|2014-12-27 07:40:40
thermo3|0.37|2014-12-27 07:40:54
lux|3.0|2014-12-27 07:50:13
thermo1|9.81|2014-12-27 07:50:27
thermo2|2.31|2014-12-27 07:50:41
thermo3|0.12|2014-12-27 07:50:55
lux|4.0|2014-12-27 08:00:13
thermo1|9.75|2014-12-27 08:00:28
thermo2|2.12|2014-12-27 08:00:42
thermo3|-0.18|2014-12-27 08:00:56
lux|0.0|2014-12-27 08:10:13
thermo1|9.68|2014-12-27 08:10:28
thermo2|2.06|2014-12-27 08:10:42
thermo3|-0.31|2014-12-27 08:10:56
lux|0.0|2014-12-27 08:20:13
thermo1|9.56|2014-12-27 08:20:29
thermo2|2.06|2014-12-27 08:20:42
thermo3|-0.43|2014-12-27 08:20:56
lux|0.0|2014-12-27 08:30:13
thermo1|9.5|2014-12-27 08:30:29
thermo2|1.93|2014-12-27 08:30:43
thermo3|-0.62|2014-12-27 08:30:56
lux|0.0|2014-12-27 08:40:14
thermo1|9.43|2014-12-27 08:40:29
thermo2|1.81|2014-12-27 08:40:43
thermo3|-0.43|2014-12-27 08:40:57
lux|0.0|2014-12-27 08:50:14
thermo1|9.37|2014-12-27 08:50:29
thermo2|1.75|2014-12-27 08:50:44
thermo3|-0.56|2014-12-27 08:50:57
lux|0.0|2014-12-27 09:00:15
thermo1|9.31|2014-12-27 09:00:29
thermo2|1.62|2014-12-27 09:00:44
thermo3|-0.75|2014-12-27 09:00:57
lux|0.0|2014-12-27 09:10:15
thermo1|9.18|2014-12-27 09:10:30
