thermo3|15.93|2014-12-11 18:32:58
lux|945.0|2014-12-11 18:42:47
thermo1|13.93|2014-12-11 18:42:51
thermo2|13.75|2014-12-11 18:42:54
thermo3|15.87|2014-12-11 18:42:58
lux|965.0|2014-12-11 18:52:47
thermo1|13.87|2014-12-11 18:52:51
thermo2|13.62|2014-12-11 18:52:55
thermo3|15.81|2014-12-11 18:52:59
lux|962.0|2014-12-11 19:02:48
thermo1|13.87|2014-12-11 19:02:52
thermo2|13.81|2014-12-11 19:02:55
thermo3|15.75|2014-12-11 19:03:00
lux|975.0|2014-12-11 19:12:48
thermo1|13.87|2014-12-11 19:12:53
thermo2|14.06|2014-12-11 19:12:56
